,nama,alamat,kecamatan,type,tahun,source_file,Jumlah Penduduk,Luas Wilayah,Kepadatan Jiwa
4607,OROCK THE EATERY AND COFFEE,"JL. PETA NO.239 - SUKA ASIH - KEC. BOJONGLOA KALER
  - KOTA BANDUNG - JAWA BARAT 40233",bojongloa kaler,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4608,WPK - WARUNG PENGEPUL KAYU,WPK - WARUNG PENGEPUL KAYU,babakan ciparay,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4609,MOKOPI CAFE,"JL. IBRAHIM ADJIE NO.71 - BABAKAN SURABAYA - KEC.
  KIARACONDONG - KOTA BANDUNG - JAWA BARAT 40272",kiaracondong,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4610,KOPIHAII 1.2 - CIPADUNG,"JL. DESA CIPADUNG NO.53 - CIPADUNG - KEC. CIBIRU -
  KOTA BANDUNG - JAWA BARAT 40615",cibiru,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4611,EMADOS SHAWARMA,"JL. DR. SETIABUDI NO.194 - HEGARMANAH - KEC.
  CIDADAP - KOTA BANDUNG - JAWA BARAT 40153",cidadap,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4612,OHARANG KOREAN BBQ,"JL. TALAGA BODAS NO.54 - MALABAR - KEC. LENGKONG -
  KOTA BANDUNG - JAWA BARAT 40262",lengkong,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4613,DOMINOS PIZZA,"JL. SURYA SUMANTRI NO.97 - SUKAWARNA - KEC.
  SUKAJADI - KOTA BANDUNG - JAWA BARAT 40164",sukajadi,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4614,WENDYS,"TRANSMART CIPADUNG BANDUNG - JL. A.H. NASUTION
  NO.73 - PALASARI - KEC. CIBIRU - KOTA BANDUNG - DKI JAKARTA 40614",ujung berung,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4615,MCDONALDS,"JL. DR. SETIABUDI NO.86-87 - HEGARMANAH - KEC.
  CIDADAP - KOTA BANDUNG - JAWA BARAT 40141",cidadap,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4616,HOKBEN PLAZA KINGS,"KINGS SHOPPING CENTER - JL. KEPATIHAN NO.11-17 -
  BALONGGEDE - KEC. REGOL - KOTA BANDUNG - JAWA BARAT 40251",regol,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4617,D COST SEAFOOD BANDUNG INDAH PLAZA,"BANDUNG INDAH PLAZA - JL. MERDEKA NO.56 - CITARUM -
  KEC. BANDUNG WETAN - KOTA BANDUNG - JAWA BARAT 40115",bandung wetan,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4618,D COST SEAFOOD CIWALK,"CIHAMPELAS WALK - CIPAGANTI - KECAMATAN COBLONG -
  KOTA BANDUNG - JAWA BARAT 40131",coblong,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4619,RAFFELS SANDWICH PARIS VAN JAVA,"JL.SUKAJADI.131-139 PARIS VAN JAVA LT.RL - CIPEDES
  - KEC. SUKAJADI - KOTA BANDUNG - JAWA BARAT 40162",sukajadi,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4620,SATE TAICHAN GORENG BANDUNG TAMAN SARI,"JL. TAMANSARI NO.19A - TAMANSARI - KEC. BANDUNG
  WETAN - KOTA BANDUNG - JAWA BARAT 40116",bandung wetan,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4621,BECKYS,"JL. KYAI GEDE UTAMA NO.25 - LEBAKGEDE - KECAMATAN
  COBLONG - KOTA BANDUNG - JAWA BARAT 40132",coblong,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4622,CARLS JR,"JL. L. L. R.E. MARTADINATA NO.18 - CITARUM - KEC.
  BANDUNG WETAN - KOTA BANDUNG - JAWA BARAT 40113",bandung wetan,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4623,MA UNEH,"JL. L. L. R.E. MARTADINATA NO.157 - CIHAPIT - KEC.
  BANDUNG WETAN - KOTA BANDUNG - JAWA BARAT 40114",bandung wetan,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4624,CAPTAINS SEAFOOD,"JL. SOKA NO.17 - MERDEKA - KEC. SUMUR BANDUNG -
  KOTA BANDUNG - JAWA BARAT 40113",sumur bandung,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4625,GILLS CAFE,"KOMP. MEKAR WANGI - JL. RADEN RANGGA KENCANA NO.40
  - MEKARWANGI - KEC. BOJONGLOA KIDUL - KOTA BANDUNG - JAWA BARAT 40237",bojongloa kidul,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4626,NANNYS PAVILLON,"JALAN LAKS LLRE MARTADINATA ST NO.125 - CIHAPIT -
  BANDUNG WETAN - BANDUNG CITY - WEST JAVA 40114",bandung wetan,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4627,ATMOSPHERE RESORT CAF E,"JL. LENGKONG BESAR NO.97 - PALEDANG - KEC. LENGKONG
  - KOTA BANDUNG - JAWA BARAT 40261",lengkong,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4628,CAFE HONGKONGER,"RUKO - MEKARWANGI - JL. INDRAYASA NO.118 -
  CIBADUYUT - KEC. BOJONGLOA KIDUL - KOTA BANDUNG - JAWA BARAT 40237",bojongloa kidul,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4629,BADUNG PEOPLES PLACE,"JL. DR. CIPTO NO.3 - PASIR KALIKI - KEC. CICENDO -
  KOTA BANDUNG - JAWA BARAT 40171",cicendo,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4630,NATA D KOPPI,"JL. DAGO NO.472 - DAGO - KECAMATAN COBLONG - KOTA
  BANDUNG - JAWA BARAT 40135",coblong,restaurant,2022,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4631,PLEASE PLEASE PLEASE CAFE AND RESTO,JL. PROGO NO.37,bandung wetan,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4632,PARIS VAN JAVA CAFE & RESTO SPECIALITY COFFEE,JL. AMBON NO. 11,bandung wetan,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4633,4EAT CAFE,JL. PROGO NO.13A,bandung wetan,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4634,LULA BAKERY & COFFEE,JL. CITARUM NO.12,bandung wetan,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4635,BERASA CAFE,JL JENDERAL AHMAD YANI NO.245,bandung wetan,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4636,HEADKLIN BARBER & COFFEE HOUSE,JL. CIANJUR NO.12A,batununggal,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4637,SHAKIRA CAFE BANDUNG,JL. SURAPATI NO.187,cibeunying kaler,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4638,TRENDS CAFE & RESTO,JL.PAHLAWAN NO.89,cibeunying kaler,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4639,DAGO YUI CAFE,JL. BADAK SINGA NO.2,coblong,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4640,SEVENTH DOSE CAFE,JL. DIPONEGORO NO. 6,bandung wetan,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4641,EVERJOY COFEEE & CAFE - IVORY HOTEL BANDUNG,JL. BAHUREKSA NO.3,bandung wetan,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4642,SONOMA CAFE (SONOMA GOLD),JL. LOMBOK NO.29,sumur bandung,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4643,HUMMINGBIRD EATERY BANDUNG,JL. PROGO NO.14,bandung wetan,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4644,SEJIWA COFFEE,JL. PROGO NO.15,bandung wetan,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4645,BUTTERCUP BOULANGERIE,JL. IR. H. JUANDA NO.46,bandung wetan,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4646,BURGER KING SOEKARNO HATTA BANDUNG,JL. SOEKARNO HATTA NO. 618F,rancasari,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4647,BURGER KING TRANS STUDIO MALL,"TRANS STUDIO MALL LT.2 UNIT A01 A02 JL. GATOT
  SUBROTO NO. 289",batununggal,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4648,BURGER KING BANDUNG PVJ MALL,PVJ MALL RESORT LEVEL JL. SUKAJADI NO.131-139,sukajadi,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4649,BURGER KING ISTANA BANDUNG ELECTRONIC CENTER,"ISTANA BANDUNG ELECTRONIC CENTER JL. PURNAWARMAN
  NO. 7",sumur bandung,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4650,KARTIKA SARI - TOKO UTAMA,JL. H. AKBAR NO. 4,cicendo,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4651,BURGER KING 23 PASKAL,"23 PASKAL SHOPPING CENTER JL. PASIR KALIKI NO.
  25-27",andir,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4652,BAO DIMSUM,PARIS VAN JAVA UNIT CL-03 JL. SUKAJADI NO. 131-139,sukajadi,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4653,DING GUA GUA,JL. MEKAR UTAMA I NO. 6,bojongloa kidul,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4654,CARL'S JR.,JL. L. L. R. E. MARTADINATA NO. 18,bandung wetan,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4655,SHINJIRU RESTAURANT,JL. PASIR KALIKI NO. 64,cicendo,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4656,D'CREPES MERDEKA,JL. MERDEKA NO. 56,sumur bandung,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4657,D'CREPES SURYA SUMANTRI,JL. LEMAHNENDEUT NO. 1E,sukajadi,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4658,I-TA SUKI,PARIS VAN JAVA JL. SUKAJADI NO. 131-139,sukajadi,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4659,CHATIME - LIVING PLAZA PASIR KALIKI,JL. PASIR KALIKII NO. 134,cicendo,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4660,CHATIME BANDUNG,JL. SUMATERA NO. 23,sumur bandung,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4661,CHATIME BEC,BEC CENTER LEVEL JL. PURNAWARMAN NO. 11,sumur bandung,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4662,CHATIME,GG. MARTA NO. 241,babakan ciparay,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4663,CHATIME PASKAL 23,JL. KEBON JATI NO. 216,andir,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4664,CHATIME - PARIS VAN JAVA,JL. SUKAJADI NO. 131 - 139,sukajadi,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4665,CHATIME SETIABUDI BANDUNG,JL. DR. SETIABUDI NO. 166,sukasari,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4666,CHATIME SETRASARI PLAZA BANDUNG,JL. SURYA SUMANTRI NO. 44,sukajadi,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4667,CHATIME BALUBUR BANDUNG,JL. TAMANSARI,bandung wetan,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4668,MARUGAME UDON PARIS VAN JAVA,PARIS VAN JAVA LT. GF JL. SUKAJADI NO. 131-139,sukajadi,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4669,MARUGAME UDON 23 PASKAL,"23 PASKAL SHOPPING CENTER LT. 2 UNIT 14 JL. PASIR
  KALIKI NO. 25-27",cicendo,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4670,CHATIME MERDEKA,JL. MERDEKA NO. 56,bandung wetan,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4671,CHATIME SURYA SUMANTRI,JL. SURYA SUMANTRI NO. 4,sukajadi,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4672,"HOLLAND BAKERY - 
  MERDEKA",JL. MERDEKA NO. 68,bandung wetan,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4673,HOLLAND BAKERY - ABDUL RIVAI,JL. DR. ABDUL RIVAI NO. 7,cicendo,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4674,HOLLAND BAKERY - GATOT SUBROTO,JL. GATOT SUBROTO NO. 187,batununggal,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4675,THE HARVEST CAKES BUAH BATU,JL. BUAH BATU,lengkong,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4676,THE HARVEST CAKES - BURANGRANG,JL. BURANGRANG NO. 31C,lengkong,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4677,RAMEN BAJURI BURANGRANG,JL. EMONG NO. 58,lengkong,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4678,ICHIBAN SUSHI 23 PASKAL,KEBON JERUK ANDIR,andir,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,99119.0,4.22,23487.91
4679,CHATIME JALAN RIAU BANDUNG,JL. L. L. R. E. MARTADINATA NO. 18,bandung wetan,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4680,CHATIME IBCC,PLAZA IBCC JL. JENDERAL AHMAD YANI NO. 296,batununggal,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4681,CHATIME MIKO MALL,JL. RAYA KOPO JL. KOPO BIHBUL NO.599,babakan ciparay,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4682,CHATIME SUMBERSARI JUNCTION,JL. SUMBER SARI,babakan ciparay,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4683,CHATIME BTC FASHION MALL,BTC FASHION MALL JL DR. DJUNJUNAN NO. 143-149,cicendo,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4684,MIE NARIPAN,JL. NARIPAN NO. 108,sumur bandung,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4685,RONDE ALKATERI,JL. ALKATERI NO. 01,sumur bandung,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4686,WARUNG NASI BU EHA,PS. CIHAPIT JL. CIHAPIT NO. 8A,bandung wetan,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4687,BATAGOR RIRI,JL. BURANGRANG NO. 41,lengkong,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4688,RUMAH MAKAN LINGGARJATI,JL. BALONGGEDE NO. 1,regol,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4689,WARUNG NASI C' MAR,JL. BRAGA NO. 29,sumur bandung,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4690,SIDODADI BREAD & CAKE STORE,JL. OTTO ISKANDAR DINATA NO. 255,astanaanyar,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4691,CHATIME BRAGA CITIWALK,JL. BRAGA NO. 99-101,sumur bandung,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4692,CHATIME CIWALK,CIHAMPELAS WALK JL. CIHAMPELAS NO. 160,coblong,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4693,CHATIME SUNDA BANDUNG,JL. SUNDA NO. 60,sumur bandung,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4694,CHATIME GATEWAY PASTEUR,JL. GUNUNG BATU NO. 203,cicendo,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4695,MIE AYAM BASO CIPAGANTI,JL. CIPAGANTI NO. 85,sukajadi,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4696,TERAS CIKAPAYANG,JL. PROF EYCKMAN NO. 5,coblong,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4697,QBOAT,JL. PASTEUR NO. 29,cicendo,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4698,THE HARVEST CAKES - DAGO,DAGO TAMANSARI JL. IR. H. JUANDA NO. 15,bandung wetan,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4699,NOBU RAMEN & SUSHI BEC,JL. PURNAWARMAN NO. 13-15,sumur bandung,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4700,J. CO METRO INDAH MALL,METRO INDAH MALL JL. SOEKARNO HATTA,kiaracondong,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4701,J. CO,JL. GATOT SUBROTO NO. 289,batununggal,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4702,J.CO DONUTS & COFFEE - LUCKY SQUARE MALL,LUCKY SQUARE JL. TERUSAN JAKARTA NO. 2,kiaracondong,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4703,J. CO UBERTOS,UBERTOS JL. A.H. NASUTION NO. 46A,cinambo,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4704,SHIFU RAMEN GATSU,JL. GATOT SUBROTO NO. 216,batununggal,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4705,SHIFU RAMEN KATAMSO,JL. BRIGADIR JEND. KATAMSO NO. 43,cibeunying kaler,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4706,BAKMIE TJAP AYAM,JL. ANGANDARA NO. 7,cicendo,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4707,TROUIT BANDUNG,JL. PANDU DALAM I NO. 47,cicendo,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4708,J. CO DONUTS & COFFEE,JL.SUMATERA NO. 56,bandung wetan,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,28848.0,3.44,8386.05
4709,OSENG MERCON LEGEND,JL. TERUSAN PERINTIS,sukasari,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4710,OSENG MERCON SARIJADI,JL. SARIMANAH NO. 16,sukasari,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4711,HIDEKI COFFEE,JL. DR. SETIABUDI NO. 281A,sukasari,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4712,RUANG SANTAP,SARIJADI SUKASARI BANDUNG CITY,sukasari,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,77576.0,6.36,12197.48
4713,AYAM SPB - SARIJADI,JL. SARI ASIH NO. 62,sukasari,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4714,INDO KAPAU RUMAH MAKAN,JL. SARIMANAH BLOK 7 NO. 68,sukasari,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4715,KEDAI SEBLAK RAJANYA PEDAS,JL. SARIJADI RAYA,sukajadi,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4716,JUJI ESPRESSO & FILTER BAR,JL. HERCULES NO. 55,sukajadi,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4717,SUMBER HIDANGAN,JL. BRAGA NO. 20-22,sumur bandung,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4718,AMANDA BROWNIES KUKUS CIKAWAO,JL. CIKAWAO NO. 1-3,lengkong,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4719,AYAM GORENG ABOT PUNGKUR,DEPAN KANTOR DPW PBB JL. PUNGKUR NO. 151,regol,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4720,WARUNK UPNORMAL,JL. DIPATIUKUR NO. 3,coblong,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4721,GAJUA TEH,JL. CIGADUNG SELATAN NO. 32,cibeunying kaler,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4722,AYAM TULANG LUNAK SUKALUYU,JL. RERENG MANIS NO. 38,cibeunying kaler,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4723,KUPIATA,JL. SIDOMUKTI NO. 22,cibeunying kaler,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4724,TUTUT MANG ODED,JL. RERENG ADUMANIS NO. 15,cibeunying kaler,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4725,AYAM ANGON - FRIED & GRILLED,JL. CIKUTRA BARAT NO. 1,cibeunying kaler,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4726,JAMARAS CHICKEN NOODLE,JL. A. H. NASUTION NO. 53,mandalajati,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4727,CAU NUGGET,JL. DEPOK VIII NO. 3,antapani,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4728,SERJA ASIA,JL. PURWAKARTA NO. 13,antapani,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4729,J.CO DONUTS AND COFFEE - KOPO,MIKO MALL LT GF NO. 1 JL RAYA KOPO NO. 599,babakan ciparay,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4730,J. CO DONUTS BUAH BATU,JL. BUAH BATU NO. 161,lengkong,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4731,J. CO DONUTS,JL. PETA NO. 241,bojongloa kaler,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4732,J. CO DONUTS & COFFEE LIVING PLAZA,JL. PASIR KALIKI NO. 121,cicendo,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4733,J.CO DONUTS AND COFFEE - CIHAMPELAS WALK,CIHAMPELAS WALK CIPAGANTI,coblong,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4734,AYAM DJOGJA - PASIR KOJA,JL. PASIRKOJA NO. 22,astanaanyar,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4735,AMPERA KEBON KELAPA,JL. PUNGKUR NO. 79,regol,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4736,WARUNG NASI IBU IMAS 81,JL. PUNGKUR NO. 81,regol,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4737,BAKSO SEMAR 24 JAM,JL. PUNGKUR NO. 95,regol,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4738,BAKSO ENGGAL MALANG 3,JL. SOEKARNO HATTA NO. 94,bandung kulon,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4739,BAKSO BERANAK BANDUNG,JL. RAYA CIPAMOKOLAN NO. 21,rancasari,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4740,BAKSO RUSUK SAMANHUDI DAGO,JL. IR. H. JUANDA NO. 342B,coblong,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4741,WARUNG NASI AMPERA SUCI,JL. PH. H. MUSTOFA NO. 31,cibeunying kaler,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4742,OPIEUN BANDUNG (OB),JL. PH. H. MUSTOFA NO. 31,cibeunying kaler,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4743,SUDUT KOPI & EATERY,JL. SURYA SUMANTRI NO. 94,sukajadi,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4744,RUMAH MAKAN BASO SAPI PANGHEGAR,JL. HOLIS NO. 230,bandung kulon,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4745,RM TUAH BUNDO,JL. LMU SUBAGIO NO. 42,cicendo,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4746,BEKEN BBQ (MIRAE),JL. ABDUL RAHMAN SALEH NO. 40A,cicendo,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4747,MAKAN DULU FOOD COURT,JL. PAJAJARAN NO. 136,cicendo,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4748,RUMAH MAKAN KALIMANTAN,JL. RAMA NO. 23,cicendo,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4749,KOPADJA,JL. PAJAJARAN NO. 92A,cicendo,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4750,KOFFIE KORNER,JL. PUDAK NO. 21,sumur bandung,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4751,GEPREK BENSU BUAH BATU,JL. BUAH BATU NO. 45,lengkong,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4752,NGIKAN YUK ANTAPANI BANDUNG,JL. PURWAKARTA NO. 176,antapani,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4753,WARUNG NASI 22,JL. TERUSAN JAKARTA NO. 158,antapani,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4754,BAKSO SULTAN,JL. TERUSAN JAKARTA NO. 321,antapani,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4755,BAKSO BARBEL,RUKO PURI DAGO KAV. 22 JL. TERUSAN JAKARTA NO. 324,arcamanik,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4756,MIE AKONG,JL. PUNGKUR NO. 58,regol,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
4757,SOP BUNTUT DAHAPATI,JL. CIPAGANTI NO.144,coblong,restaurant,2021,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
