id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,nama_rumah_makan,alamat,tahun,kelurahan,kecamatan,latitude,longitude
6796,32,JAWA BARAT,3273,KOTA BANDUNG,MISTER PHO CITARUM,JL. CITARUM NO.31,2024,Citarum,,-6.9058626,107.6111291
6797,32,JAWA BARAT,3273,KOTA BANDUNG,PIZZA RUSH,JL. TRUNOJOYO NO.22,2024,Citarum,,-6.9021919,107.6149024
6798,32,JAWA BARAT,3273,KOTA BANDUNG,MAGIC PIZZA,"MALL RIAU JUCTION, GROUND FLOOR, JLN. LL.RE. MARTADINATA, NO.
  17-21, BANDUNG",2024,,,,
6799,32,JAWA BARAT,3273,KOTA BANDUNG,KUMA RAMEN,JL. CIMANUK NO.11A,2024,,,,
6800,32,JAWA BARAT,3273,KOTA BANDUNG,RACY RICE,"3JW7+QM6 RUMAH KEDUA, JL. SULTAN TIRTAYASA",2024,,,,
6801,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI RICEBOWL,"BANDUNG INDAH PLAZA (BIP, FOOD COURT LANTAI 3",2024,,,,
6802,32,JAWA BARAT,3273,KOTA BANDUNG,DIERNU MEALS RICE BOX,JALAN MERDEKA NO. 56 BANDUNG INDAH PLAZA LT.3 FOOD COURT,2024,,,,
6803,32,JAWA BARAT,3273,KOTA BANDUNG,SATE MAULANA YUSUF,JL. MAULANA YUSUF NO.19,2024,,,,
6804,32,JAWA BARAT,3273,KOTA BANDUNG,SATE PAK MINO,JL. CISANGGARUNG NO.11,2024,Citarum,,-6.9038565,107.6206939
6805,32,JAWA BARAT,3273,KOTA BANDUNG,LABIRIN EATERY & COFFEE SHOP,JL. FLORES NO.11,2024,,,,
6806,32,JAWA BARAT,3273,KOTA BANDUNG,CHECO EAT & CHILL BANDUNG,"JL. SERAM NO.3, RW.3",2024,,,,
6807,32,JAWA BARAT,3273,KOTA BANDUNG,WONDER STUDIO BANDUNG,JL. GEUSAN ULUN NO.11,2024,,,,
6808,32,JAWA BARAT,3273,KOTA BANDUNG,TIGA RUMPUN,JL. SULTAN TIRTAYASA NO.30,2024,,,,
6809,32,JAWA BARAT,3273,KOTA BANDUNG,CHUDOKU DESSERT,JL. ACEH NO.56,2024,Citarum,,-6.9098682,107.6152289
6810,32,JAWA BARAT,3273,KOTA BANDUNG,YOGHURT CISANGKUY,CISANGKUY ST NO.66,2024,Sukasari,Kabupaten Bandung,-7.0167366,107.5982607
6811,32,JAWA BARAT,3273,KOTA BANDUNG,DESSERT.INC,"KAKI LIMA SQUARE, JL. SUMATERA NO.69",2024,,,,
6812,32,JAWA BARAT,3273,KOTA BANDUNG,GERATI'IS DESSERTS,JL. LOMBOK NO.47,2024,Cihapit,,-6.9060714,107.6213211
6813,32,JAWA BARAT,3273,KOTA BANDUNG,ARROMANIS CORNER STORE,JL. WIRA ANGUN ANGUN NO.14,2024,,,,
6814,32,JAWA BARAT,3273,KOTA BANDUNG,CARAMEL PURRING SUPERINDO DAGO,JL. IR. H. JUANDA NO.38,2024,Dago,,-6.8789796,107.6167447
6815,32,JAWA BARAT,3273,KOTA BANDUNG,MAKO CAKE & BAKERY,JL. MERDEKA NO.54,2024,Merdeka,,-6.9148648,107.6178088
6816,32,JAWA BARAT,3273,KOTA BANDUNG,BELCHIOSCO,LLRE MARTADINATA ST NO.#83,2024,,,,
6817,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM 16,JL. AMBON,2024,Citarum,,-6.9080847,107.6153489
6818,32,JAWA BARAT,3273,KOTA BANDUNG,DIM SUM LIEBEL,"3JR8+V9G, JL. AMBON",2024,,,,
6819,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM HEAP,JL. SULTAN TIRTAYASA NO.41,2024,,,,
6820,32,JAWA BARAT,3273,KOTA BANDUNG,CLIQUE LOUNGE & RESTO,CISANGKUY ST NO.64,2024,Sukasari,Kabupaten Bandung,-7.0167366,107.5982607
6821,32,JAWA BARAT,3273,KOTA BANDUNG,ETTAN HABITAT,"JL. HAYAM WURUK NO.24, RT.02/RW.07",2024,,,,
6822,32,JAWA BARAT,3273,KOTA BANDUNG,TANAMU COFFEE & SPACE,JL. CIMANUK NO.42,2024,Citarum,,-6.9022621,107.6229663
6823,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG DJOEKI,JL. AMBON NO.8,2024,,,,
6824,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI BANJIROU,JL. WIRA ANGUN ANGUN NO.22,2024,,,,
6825,32,JAWA BARAT,3273,KOTA BANDUNG,KOPI KANG KAMAL,JL. GEMPOL KULON NO.12,2024,Gempolsari,,-6.9292917,107.5570045
6826,32,JAWA BARAT,3273,KOTA BANDUNG,GIJON STEAKHOUSE,JL. TRUNOJOYO NO.48,2024,Citarum,,-6.9021919,107.6149024
6827,32,JAWA BARAT,3273,KOTA BANDUNG,TEPIAN RASA LIVE SEAFOOD BANDUNG,JL. LOMBOK NO.45,2024,Cihapit,,-6.9060714,107.6213211
6828,32,JAWA BARAT,3273,KOTA BANDUNG,GIGGLEBOX CAFE AND RESTO,JL. PROGO NO.33A,2024,,,,
6829,32,JAWA BARAT,3273,KOTA BANDUNG,GIGGLE BOX BIP,"BANDUNG INDAH PLAZA LANTAI 1 NO.39, JL. MERDEKA NO.56",2024,,,,
6830,32,JAWA BARAT,3273,KOTA BANDUNG,TWO CENTS,JL. LOMBOK NO.28A,2024,,,,
6831,32,JAWA BARAT,3273,KOTA BANDUNG,EDGAR RIBS,JL. ANGGREK NO.43,2024,Bumiwangi,Kabupaten Bandung,-7.0314307,107.6993958
6832,32,JAWA BARAT,3273,KOTA BANDUNG,GOLDEN BAY LIVE SEAFOOD RESTAURANT BANDUNG,LLRE MARTADINATA ST NO.187,2024,,,,
6833,32,JAWA BARAT,3273,KOTA BANDUNG,MENTAI SAN,JL. GEUSAN ULUN NO.3,2024,,,,
6834,32,JAWA BARAT,3273,KOTA BANDUNG,GOT BEEF BURGER,JL. TRUNOJOYO NO.24,2024,Citarum,,-6.9021919,107.6149024
6835,32,JAWA BARAT,3273,KOTA BANDUNG,SOLARIA - SUPER INDO DAGO,JL. IR. H. JUANDA NO.40-42,2024,,,,
6836,32,JAWA BARAT,3273,KOTA BANDUNG,CUBANOS,JL. SULTAN AGUNG NO.27,2024,Citarum,,-6.9058626,107.6111291
6837,32,JAWA BARAT,3273,KOTA BANDUNG,SALSA RESTO & CATERING,"BALUBUR TOWN SQUARE LANTAI 3 BLOK E NO.03-05 JALAN TAMAN SARI
  BANDUNG WETAN",2024,,,,
6838,32,JAWA BARAT,3273,KOTA BANDUNG,WOK TO WALK,JL. RANGGAGADING NO.1,2024,,,,
6839,32,JAWA BARAT,3273,KOTA BANDUNG,BAKSO MAS EKO MAJU,JL. WASTUKENCANA NO.103,2024,,,,
6840,32,JAWA BARAT,3273,KOTA BANDUNG,JAVAN WAROENG STEAK & PASTA,JL. SULANJANA NO.9,2024,,,,
6841,32,JAWA BARAT,3273,KOTA BANDUNG,JUSTUS STEAK HOUSE DAGO,JL. IR. H. JUANDA NO.59,2024,Dago,,-6.8789796,107.6167447
6842,32,JAWA BARAT,3273,KOTA BANDUNG,FAVER BISTRO,JL. SAWUNGGALING NO.2,2024,,,,
6843,32,JAWA BARAT,3273,KOTA BANDUNG,WINGZ O WINGZ CIHAMPELAS,JL. CIHAMPELAS NO.55,2024,Cipaganti,,-6.8937017,107.6047162
6844,32,JAWA BARAT,3273,KOTA BANDUNG,ALTERO BISTRONOMIE,JL. CIPAGANTI NO.38,2024,Margasari,,-6.9588342,107.6642975
6845,32,JAWA BARAT,3273,KOTA BANDUNG,TAKO RIDER,JL. PELESIRAN NO.75,2024,Tamansari,,-6.895842,107.607492
6846,32,JAWA BARAT,3273,KOTA BANDUNG,HEPI ID BEER STORE,JL. CIHAMPELAS NO.56 B,2024,,,,
6847,32,JAWA BARAT,3273,KOTA BANDUNG,BAR AT DAGO,JL. IR. H. JUANDA NO.33,2024,Dago,,-6.8789796,107.6167447
6848,32,JAWA BARAT,3273,KOTA BANDUNG,VERDANT BANDUNG,JL. CIHAMPELAS NO.124,2024,,,,
6849,32,JAWA BARAT,3273,KOTA BANDUNG,SONO BAR,JL. CIHAMPELAS NO.43,2024,Cipaganti,,-6.8937017,107.6047162
6850,32,JAWA BARAT,3273,KOTA BANDUNG,HALFWAY BAR,JL. SULANJANA NO.19,2024,Tamansari,,-6.8997636,107.6110775
6851,32,JAWA BARAT,3273,KOTA BANDUNG,SODA RESTO & BAR,"THE 101 BANDUNG DAGO, JL. IR. H. DJUANDA NO. 3, TAMANSARI,
  BANDUNG WETAN",2024,,,,
6852,32,JAWA BARAT,3273,KOTA BANDUNG,SHELTER CAFE & BAR,JL. SULANJANA NO.14,2024,Tamansari,,-6.8997636,107.6110775
6853,32,JAWA BARAT,3273,KOTA BANDUNG,LOBBY BAR,JL. IR. H. JUANDA NO.69,2024,Dago,,-6.8789796,107.6167447
6854,32,JAWA BARAT,3273,KOTA BANDUNG,MOXY SKY RESTO & BAR,JL. IR. H. JUANDA NO.69,2024,Dago,,-6.8789796,107.6167447
6855,32,JAWA BARAT,3273,KOTA BANDUNG,9'SQUARE BAR & RESTO,JL. SULANJANA NO.N0. 9,2024,,,,
6856,32,JAWA BARAT,3273,KOTA BANDUNG,NAV DAGO,JL. DAGO JL. IR. H. JUANDA NO.61-63,2024,,,,
6857,32,JAWA BARAT,3273,KOTA BANDUNG,NOMO ID,"3JV4+VF4, GG. NANGKASUNI",2024,,,,
6858,32,JAWA BARAT,3273,KOTA BANDUNG,GRILL NATION - WORLDWIDE BBQ SENSATION,3JW4+P6X,2024,,,,
6859,32,JAWA BARAT,3273,KOTA BANDUNG,GOGRILL-AH!,JL. CIHAMPELAS NO.60,2024,Cipaganti,,-6.8937017,107.6047162
6860,32,JAWA BARAT,3273,KOTA BANDUNG,DIDAGO CAFE,JL. IR. H. JUANDA NO. 21,2024,Dago,,-6.8789796,107.6167447
6861,32,JAWA BARAT,3273,KOTA BANDUNG,MOCIN_ID,"PS. BUNGA WASTUKENCANA, JL,WASTUKENCANA. NO 17, KOTA BANDUNG
  SEBRANGNYA, MASUK GERBANG SMP NO.40",2024,,,,
6862,32,JAWA BARAT,3273,KOTA BANDUNG,DI SELATAN JAKARTA COFFEE AND BREAD,JL. KB. BIBIT TENGAH NO.29,2024,,,,
6863,32,JAWA BARAT,3273,KOTA BANDUNG,D'CAFE,4J35+27C DEPAN TAMAN FILM,2024,,,,
6864,32,JAWA BARAT,3273,KOTA BANDUNG,JAVA BEAN COFFEE,3JX6+JPW,2024,,,,
6865,32,JAWA BARAT,3273,KOTA BANDUNG,COFFE LERENG BENTENG,3JV4+Q76,2024,,,,
6866,32,JAWA BARAT,3273,KOTA BANDUNG,BAGI KOPI,"PARKIRAN SHAFIRA, JL. SULANJANA NO.28",2024,,,,
6867,32,JAWA BARAT,3273,KOTA BANDUNG,COFFEINC.BANDUNG,3JV5+9PF,2024,,,,
6868,32,JAWA BARAT,3273,KOTA BANDUNG,1933 DAPUR & KOPI,JL. SULANJANA NO.17,2024,Tamansari,,-6.8997636,107.6110775
6869,32,JAWA BARAT,3273,KOTA BANDUNG,CAF'NO,"3JX5+6Q6, JL. HARIANGBANGA",2024,,,,
6870,32,JAWA BARAT,3273,KOTA BANDUNG,DUNKIN' DONUTS (BALTOS),"JALAN TAMAN SARI NO BALUBUR TOWN SQUARE JL. TAMAN SARI NO.3
  TAMANSARI BANDUNG WETAN KOTA BANDUNG JAWA BARAT ID 40116, JL. TAMANSARI NO.3",2024,,,,
6871,32,JAWA BARAT,3273,KOTA BANDUNG,DEUX COFFEE,JL. TAMANSARI,2024,Tamansari,,-6.9038459,107.607485
6872,32,JAWA BARAT,3273,KOTA BANDUNG,MAKIO SUKI & GRILL,JL. SULANJANA NO.5,2024,,,,
6873,32,JAWA BARAT,3273,KOTA BANDUNG,BACAILTE,JL. WASTUKENCANA NO.81,2024,Tamansari,,-6.9039897,107.6057314
6874,32,JAWA BARAT,3273,KOTA BANDUNG,LITTLE SEOUL BANDUNG,JL. SAWUNGGALING NO.10,2024,Tamansari,,-6.9008177,107.6095769
6875,32,JAWA BARAT,3273,KOTA BANDUNG,SOUP & SOUP,JL. RANGGAMALELA NO.8,2024,,,,
6876,32,JAWA BARAT,3273,KOTA BANDUNG,SUSHI DEN,JL. HARIANGBANGA NO.8,2024,,,,
6877,32,JAWA BARAT,3273,KOTA BANDUNG,KEBULI AL-KHALID KEBON BIBIT,JL. KB. BIBIT BARAT NO.47,2024,,,,
6878,32,JAWA BARAT,3273,KOTA BANDUNG,MARISE HAMMY PET SHOP,JL. PELESIRAN NO.73,2024,Tamansari,,-6.895842,107.607492
6879,32,JAWA BARAT,3273,KOTA BANDUNG,RESTORAN,JL. TAMANSARI NO.31,2024,Tamansari,,-6.9038459,107.607485
6880,32,JAWA BARAT,3273,KOTA BANDUNG,ASIAN DELI RESTAURANT,JL. CIHAMPELAS NO.43,2024,Cipaganti,,-6.8937017,107.6047162
6881,32,JAWA BARAT,3273,KOTA BANDUNG,LETS GO RESTO,"JL. INSINYUR HAJI JUANDA 81, BANDUNG",2024,,,,
6882,32,JAWA BARAT,3273,KOTA BANDUNG,"SIOMAY BASO TAHU BUNG FAHRI , TAMAN RADIO","TAMAN RADIO (DEPAN CIRCLE K / DUNKIN DONUTS, JL. RANGGAMALELA
  NO.1A",2024,,,,
6883,32,JAWA BARAT,3273,KOTA BANDUNG,AUSSY BURGER,"3JX5+357, JL. TAMANSARI",2024,,,,
6884,32,JAWA BARAT,3273,KOTA BANDUNG,MELBOURNE KITCHEN,JL. CIPAGANTI NO.14,2024,Margasari,,-6.9588342,107.6642975
6885,32,JAWA BARAT,3273,KOTA BANDUNG,CHAGIYA KOREAN BBQ,JL. SAWUNGGALING NO.10,2024,Tamansari,,-6.9008177,107.6095769
6886,32,JAWA BARAT,3273,KOTA BANDUNG,D'NON SUKI & BBQ,JL. SULANJANA NO.5,2024,,,,
6887,32,JAWA BARAT,3273,KOTA BANDUNG,SARANG KOREAN BBQ AND CASUAL KOREAN FOOD,"BALUBUR TOWN SQUARE, BALTOS FOOD COURT LANTAI 3 C-01, JL.
  TAMANSARI NO. 33",2024,,,,
6888,32,JAWA BARAT,3273,KOTA BANDUNG,CHINGU CAFE,JL. SAWUNGGALING NO.10,2024,Tamansari,,-6.9008177,107.6095769
6889,32,JAWA BARAT,3273,KOTA BANDUNG,VANDEL CAFE,JL. SULANJANA NO.30,2024,Tamansari,,-6.8997636,107.6110775
6890,32,JAWA BARAT,3273,KOTA BANDUNG,DUNKIN DONUTS DAGO,JL. IR. H. JUANDA NO.51,2024,Dago,,-6.8789796,107.6167447
6891,32,JAWA BARAT,3273,KOTA BANDUNG,CHICKEN SPEED,JL. PELESIRAN NO.7 RT.07/04,2024,,,,
6892,32,JAWA BARAT,3273,KOTA BANDUNG,CHIK N DRINKS,"JL. KB. KEMBANG NO.4, RT.5/RW.11",2024,,,,
6893,32,JAWA BARAT,3273,KOTA BANDUNG,LIKE CHICKEN,GG. PANCA WARNA JL. KB. KEMBANG NO.18,2024,,,,
6894,32,JAWA BARAT,3273,KOTA BANDUNG,YOGURT COLUMBIA,JL. CIKAPAYANG NO.7,2024,,,,
6895,32,JAWA BARAT,3273,KOTA BANDUNG,HUMBLEGER BURGER,"SKATEPARK PASUPATI, TAMAN JOMBLO",2024,,,,
6896,32,JAWA BARAT,3273,KOTA BANDUNG,HOTDOG LAB,JL. HARIANGBANGA NO.17,2024,,,,
6897,32,JAWA BARAT,3273,KOTA BANDUNG,FRANKS HOTDOG,JL. SULANJANA NO.16,2024,Tamansari,,-6.8997636,107.6110775
6898,32,JAWA BARAT,3273,KOTA BANDUNG,MONTANA DAWG,JL. TAMANSARI BAWAH NO.1,2024,,,,
6899,32,JAWA BARAT,3273,KOTA BANDUNG,HOTDOG BOOTH,JL. CIHAMPELAS NO.94,2024,Cipaganti,,-6.8937017,107.6047162
6900,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG NASI IBU MIMIN,"3JV4+VVP, JL. WASTUKENCANA",2024,,,,
6901,32,JAWA BARAT,3273,KOTA BANDUNG,KI & KO - KOREAN HALAL FOOD,"JL. WASTUKENCANA, GG. NANGKASUNI SAMPING SMPN 40 NO.17",2024,,,,
6902,32,JAWA BARAT,3273,KOTA BANDUNG,RESTORAN KOREA,"5JJ7+FM4, JL. SAWUNGGALING",2024,,,,
6903,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG KOPI IMAH BABATURAN,JL. KEBON BIBIT NO.3,2024,,,,
6904,32,JAWA BARAT,3273,KOTA BANDUNG,THE SQUARE RESTAURANT BANDUNG,"NO 25, JL. CIHAMPELAS NO.23",2024,,,,
6905,32,JAWA BARAT,3273,KOTA BANDUNG,MOMO CAFE,JL. IR. H. JUANDA NO.33,2024,Dago,,-6.8789796,107.6167447
6906,32,JAWA BARAT,3273,KOTA BANDUNG,PUTRA ASIA PERDANA INDAH,JL. TAMANSARI NO.48,2024,Tamansari,,-6.9038459,107.607485
6907,32,JAWA BARAT,3273,KOTA BANDUNG,LOCUPAN PAN PAN,JL. CIHAMPELAS NO.75,2024,Cipaganti,,-6.8937017,107.6047162
6908,32,JAWA BARAT,3273,KOTA BANDUNG,ACE HARDWARE – BALUBUR,"BALTOS, JL. TAMANSARI",2024,,,,
6909,32,JAWA BARAT,3273,KOTA BANDUNG,MOI COFFEE & RESTO,JL. KEBON BIBIT NO.12,2024,Tamansari,,-6.8991769,107.6087763
6910,32,JAWA BARAT,3273,KOTA BANDUNG,RICEBOWL OISHI,"JL. CIHAMPELAS NO.192/25, RT.005/RW.007",2024,,,,
6911,32,JAWA BARAT,3273,KOTA BANDUNG,MAKAN SEPUASNYA BAYAR SEIKHLASNYA,JL. KB. BIBIT SEL. NO.9,2024,,,,
6912,32,JAWA BARAT,3273,KOTA BANDUNG,SECRET CHAMBERS,JL. SULANJANA NO.12,2024,Tamansari,,-6.8997636,107.6110775
6913,32,JAWA BARAT,3273,KOTA BANDUNG,ICE CREAM BANDOENG VAN JAVA,JL. SULANJANA NO.30,2024,Tamansari,,-6.8997636,107.6110775
6914,32,JAWA BARAT,3273,KOTA BANDUNG,I SCREAM FOR ICE CREAM,JL. HARIANGBANGA NO.17,2024,,,,
6915,32,JAWA BARAT,3273,KOTA BANDUNG,DELICÉ DESSERT HOUSE,JL. TAMANSARI NO.52,2024,Tamansari,,-6.9038459,107.607485
6916,32,JAWA BARAT,3273,KOTA BANDUNG,LATTO SOFT SERVE GELATO,"PURNAWARMAN 11-13 ISTANA BEC MALL, FOOD COURT, BLOK L3",2024,,,,
6917,32,JAWA BARAT,3273,KOTA BANDUNG,DEMELANGER PUDDING & PASTRY,JL. KB. BIBIT BARAT NO.41F,2024,,,,
6918,32,JAWA BARAT,3273,KOTA BANDUNG,J.CO SAWUNGGALING,JL. SAWUNGGALING NO.1,2024,,,,
6919,32,JAWA BARAT,3273,KOTA BANDUNG,HOKI DIMSUM,JL. SAWUNGGALING NO.2,2024,,,,
6920,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM ME,GG. PELESIRAN VI NO.32/25,2024,,,,
6921,32,JAWA BARAT,3273,KOTA BANDUNG,PABRIK DIMSUM GOCENGLIE,JL. PELESIRAN NO.71,2024,Tamansari,,-6.895842,107.607492
6922,32,JAWA BARAT,3273,KOTA BANDUNG,HAUTOPIA DAGO,JL. IR. H. JUANDA NO.61-63,2024,,,,
6923,32,JAWA BARAT,3273,KOTA BANDUNG,CFC BEC,"3JR5+RP4, JL. PURNAWARMAN",2024,,,,
6924,32,JAWA BARAT,3273,KOTA BANDUNG,THE HARVEST DAGO,JL. IR. H. JUANDA NO.15,2024,Dago,,-6.8789796,107.6167447
6925,32,JAWA BARAT,3273,KOTA BANDUNG,MMBS (MARI MERANGKAI BUNGA SEROJA),JL. PELESIRAN NO.28,2024,Tamansari,,-6.895842,107.607492
6926,32,JAWA BARAT,3273,KOTA BANDUNG,ZENIO FUSION FOOD,JL. PELESIRAN NO.28,2024,Tamansari,,-6.895842,107.607492
6927,32,JAWA BARAT,3273,KOTA BANDUNG,DE'CHICK FRIED CHICKEN,"4J33+VX6, JL. PELESIRAN",2024,,,,
6928,32,JAWA BARAT,3273,KOTA BANDUNG,"KABOBS - PREMIUM KEBAB, KIARACONDONG",JL. IBRAHIM ADJIE NO.372A,2024,,,,
6929,32,JAWA BARAT,3273,KOTA BANDUNG,AQIQAH NURUL HAYAT BANDUNG,JL. JATI MULYA VII NO.32,2024,,,,
6930,32,JAWA BARAT,3273,KOTA BANDUNG,NANNY'S CHICKEN,JL. IBRAHIM ADJIE GG. NATA NO.6,2024,,,,
6931,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH AMI,JL. IBRAHIM ADJIE GG BABAKAN JATI 2 NO.210A RT05/08,2024,,,,
6932,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG GOKILL,JL. KIARA CONDONG GG. BABAKAN JATI IV NO.24,2024,,,,
6933,32,JAWA BARAT,3273,KOTA BANDUNG,NGOFFEE.ID,JL. IBRAHIM ADJIE NO.416 B,2024,,,,
6934,32,JAWA BARAT,3273,KOTA BANDUNG,ABAH CÀI,"3JFM+46W, JL. CIKURAY",2024,,,,
6935,32,JAWA BARAT,3273,KOTA BANDUNG,THE RESTAURANT AT THE TRANS LUXURY HOTEL BANDUNG,"TRANS STUDIO BANDUNG, LANTAI 3, JL. GATOT SUBROTO NO.289",2024,,,,
6936,32,JAWA BARAT,3273,KOTA BANDUNG,YAKINIKU LIKE TRANS STUDIO MALL BANDUNG,"TRANS STUDIO MALL BANDUNG, JL. GATOT SUBROTO NO.289A LT. 2
  UNIT B251",2024,,,,
6937,32,JAWA BARAT,3273,KOTA BANDUNG,RAMENYA! TSM BANDUNG,"TRANS STUDIO MALL, LT. 2",2024,,,,
6938,32,JAWA BARAT,3273,KOTA BANDUNG,GRILL TIME,JL. GATOT SUBROTO NO.289,2024,,,,
6939,32,JAWA BARAT,3273,KOTA BANDUNG,FLASH COFFEE,JL. GATOT SUBROTO NO.211,2024,,,,
6940,32,JAWA BARAT,3273,KOTA BANDUNG,A&W RESTORAN - TRANS STUDIO MALL BANDUNG,"TRANS STUDIO MALL, JL. GATOT SUBROTO NO.289 LANTAI 2",2024,,,,
6941,32,JAWA BARAT,3273,KOTA BANDUNG,THE 18TH RESTAURANT AND LOUNGE,"THE TRANS LUXURY HOTEL, LANTAI 18, JL. GATOT SUBROTO NO.289",2024,,,,
6942,32,JAWA BARAT,3273,KOTA BANDUNG,SUIS BUTCHER STEAK HOUSE TSM,"TRANS STUDIO MALL, JL. GATOT SUBROTO NO.289 LANTAI 2",2024,,,,
6943,32,JAWA BARAT,3273,KOTA BANDUNG,SUKI TIME,JL. GATOT SUBROTO NO.289,2024,,,,
6944,32,JAWA BARAT,3273,KOTA BANDUNG,FOGO BRAZILIAN BBQ - TRANS STUDIO MALL BANDUNG,"TSM LANTAI GF NO UNIT G-B01D, G-B01E, JL. GATOT SUBROTO NO.289",2024,,,,
6945,32,JAWA BARAT,3273,KOTA BANDUNG,SUSHIGO! TRANS STUDIO BANDUNG,"TRANS STUDIO MALL, JL. GATOT SUBROTO NO.289A",2024,,,,
6946,32,JAWA BARAT,3273,KOTA BANDUNG,SUSHI TEI,JL. GATOT SUBROTO NO.289,2024,,,,
6947,32,JAWA BARAT,3273,KOTA BANDUNG,ICHIBAN SUSHI - TRANS STUDIO MALL BANDUNG,"LT 3,JLN. GATOT SUBROTO NO. 289 CIBANGKONG, BATUNUNGGAL,
  BANDUNG CITY",2024,,,,
6948,32,JAWA BARAT,3273,KOTA BANDUNG,TOM SUSHI TSM,"TRANS STUDIO MALL L2 C07-C08, JL. GATOT SUBROTO NO.289",2024,,,,
6949,32,JAWA BARAT,3273,KOTA BANDUNG,YOSHINOYA TSM BANDUNG,JL. GATOT SUBROTO NO.289,2024,,,,
6950,32,JAWA BARAT,3273,KOTA BANDUNG,PEPPER LUNCH TRANS STUDIO MALL BANDUNG,JL. GATOT SUBROTO NO.289,2024,,,,
6951,32,JAWA BARAT,3273,KOTA BANDUNG,MARUGAME UDON TSM,JL. GATOT SUBROTO NO.289,2024,,,,
6952,32,JAWA BARAT,3273,KOTA BANDUNG,RED DOG BANDUNG,"3JFP+JFR, JL. TRANS STUDIO",2024,,,,
6953,32,JAWA BARAT,3273,KOTA BANDUNG,MINDO CHICKEN CINTA ASIH UTARA,JL. CINTA ASIH UTARA,2024,Cibangkong,,-6.9206115,107.6328479
6954,32,JAWA BARAT,3273,KOTA BANDUNG,BELGIAN WAFEL • TSM BANDUNG,"LANTAI 2, STRAITS KITCHEN, TRANS STUDIO MALL, JALAN JENDRAL
  GATOT SUBROTO NO.289, CIBANGKONG, BATUNUNGGAL",2024,,,,
6955,32,JAWA BARAT,3273,KOTA BANDUNG,STARBUCKS,JL. GATOT SUBROTO NO.289,2024,,,,
6956,32,JAWA BARAT,3273,KOTA BANDUNG,JUN NJAN RESTAURANT,"3JFP+VRP, JL. GATOT SUBROTO",2024,,,,
6957,32,JAWA BARAT,3273,KOTA BANDUNG,CHICKEN UNITED,"JL. CIBANGKONG NO.34, RT.1",2024,,,,
6958,32,JAWA BARAT,3273,KOTA BANDUNG,WENDY'S - TRANS STUDIO MALL,"TRANS STUDIO MALL, JL. GATOT SUBROTO NO.289",2024,,,,
6959,32,JAWA BARAT,3273,KOTA BANDUNG,TRANS STUDIO MALL BANDUNG,JL. GATOT SUBROTO NO.289,2024,,,,
6960,32,JAWA BARAT,3273,KOTA BANDUNG,BASGOR 89,JL. GATOT SUBROTO NO.289,2024,,,,
6961,32,JAWA BARAT,3273,KOTA BANDUNG,PAN & CO. TSM BANDUNG,"TRANS STUDIO MALL, JL. TRANS STUDIO",2024,,,,
6962,32,JAWA BARAT,3273,KOTA BANDUNG,CHATIME - TRANS STUDIO MALL BANDUNG,JL. GATOT SUBROTO NO.289,2024,,,,
6963,32,JAWA BARAT,3273,KOTA BANDUNG,HULALA ICE CREAM ROLL,"TRANS STUDIO MALL, JL. GATOT SUBROTO NO.289 LANTAI 2 BLOK B208",2024,,,,
6964,32,JAWA BARAT,3273,KOTA BANDUNG,NAMERAKA - TSM,"TRANS STUDIO MALL, JL. GATOT SUBROTO NO.289 A LANTAI 2",2024,,,,
6965,32,JAWA BARAT,3273,KOTA BANDUNG,CHÂTERAISÉ TSMJL.,JL. GATOT SUBROTO NO.289,2024,,,,
6966,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM 28,JL. WARTA NO.1,2024,,,,
6967,32,JAWA BARAT,3273,KOTA BANDUNG,DONER KEBAB,"`TRANS STUDIO MALL, JL. GATOT SUBROTO NO.289",2024,,,,
6968,32,JAWA BARAT,3273,KOTA BANDUNG,"SATE KHAS SENAYAN, TSM BANDUNG","JL. GATOT SUBROTO NO.289A, CIBANGKONG, KEC. BATUNUNGGAL LANTAI
  DASAR UNIT G-B01F",2024,,,,
6969,32,JAWA BARAT,3273,KOTA BANDUNG,TEPPANYAKI,JL. GATOT SUBROTO NO.289,2024,,,,
6970,32,JAWA BARAT,3273,KOTA BANDUNG,THE DUCK KING,JL. GATOT SUBROTO NO.289 A309-A310,2024,,,,
6971,32,JAWA BARAT,3273,KOTA BANDUNG,DAPOER SUNDA,"JL. SOEKARNO HATTA, CIPADUNG KIDUL, KEC. BATUNUNGGAL, KOTA
  BANDUNG, JAWA BARAT 40275",2024,,,,
6972,32,JAWA BARAT,3273,KOTA BANDUNG,DIEN'S CATERING SERVICE & DECORATION,JL. TAURUS NO.21,2024,Gumuruh,,-6.9363746,107.6373112
